true_label,true_class_name,kmeans_cluster,hdbscan_cluster,umap_x,umap_y
0,AnnualCrop,6,-1,9.057973,10.42819
0,AnnualCrop,6,-1,8.92151,10.822624
0,AnnualCrop,6,-1,9.450985,11.311308
0,AnnualCrop,6,-1,8.065246,10.516375
0,AnnualCrop,6,0,8.201782,11.21844
0,AnnualCrop,6,0,8.25501,10.899726
0,AnnualCrop,6,-1,9.845906,10.53136
0,AnnualCrop,6,-1,9.985024,11.392565
0,AnnualCrop,6,-1,9.86016,11.425143
0,AnnualCrop,6,-1,8.684671,10.755902
0,AnnualCrop,6,0,8.461244,11.196637
0,AnnualCrop,6,-1,9.204083,10.447338
0,AnnualCrop,6,0,9.799673,11.215859
0,AnnualCrop,6,-1,7.9159827,10.444776
0,AnnualCrop,6,-1,9.227226,10.7306385
0,AnnualCrop,6,-1,9.24461,10.348718
0,AnnualCrop,5,-1,8.853752,3.238871
0,AnnualCrop,6,-1,8.940786,11.484133
0,AnnualCrop,6,-1,9.875458,10.38042
0,AnnualCrop,6,0,7.9766173,11.572135
0,AnnualCrop,6,-1,9.385908,10.259233
0,AnnualCrop,6,-1,8.17241,11.030687
0,AnnualCrop,6,-1,8.407948,10.673512
0,AnnualCrop,6,-1,7.9429107,9.885363
0,AnnualCrop,6,-1,8.245627,10.575961
0,AnnualCrop,6,-1,8.48214,10.576999
0,AnnualCrop,6,-1,8.622148,11.687674
0,AnnualCrop,6,-1,10.079022,10.939774
0,AnnualCrop,6,-1,9.275336,10.301366
0,AnnualCrop,6,-1,8.438683,10.7832575
0,AnnualCrop,6,-1,8.459845,10.655657
0,AnnualCrop,6,0,8.259395,11.309571
0,AnnualCrop,6,-1,8.3482485,10.794312
0,AnnualCrop,6,-1,8.175913,10.93158
0,AnnualCrop,6,-1,8.258553,9.9094095
0,AnnualCrop,6,-1,8.691876,11.498981
0,AnnualCrop,8,-1,9.146706,5.2803507
0,AnnualCrop,8,-1,8.665177,4.9370627
0,AnnualCrop,6,-1,8.969054,11.701846
0,AnnualCrop,8,-1,8.283762,9.507028
0,AnnualCrop,6,-1,8.364829,10.433882
0,AnnualCrop,6,0,8.01961,11.340761
0,AnnualCrop,6,-1,8.955714,10.611102
0,AnnualCrop,5,-1,7.3916287,2.466151
0,AnnualCrop,6,-1,8.077339,8.041074
0,AnnualCrop,6,-1,8.702454,10.814886
0,AnnualCrop,6,-1,8.471702,10.678056
0,AnnualCrop,6,0,8.875646,11.46309
0,AnnualCrop,6,0,7.7504063,10.690427
0,AnnualCrop,6,-1,7.3113074,9.368949
0,AnnualCrop,6,0,8.158332,11.726736
0,AnnualCrop,6,-1,8.417172,11.19795
0,AnnualCrop,6,-1,8.709415,11.206398
0,AnnualCrop,6,0,8.074261,11.70365
0,AnnualCrop,8,-1,7.2834682,9.301423
0,AnnualCrop,6,-1,7.9163938,10.396656
0,AnnualCrop,6,-1,8.035723,11.043903
0,AnnualCrop,6,-1,8.062236,10.889881
0,AnnualCrop,6,-1,9.668653,10.66459
0,AnnualCrop,6,0,8.07754,11.677665
0,AnnualCrop,6,-1,8.413764,11.138163
0,AnnualCrop,6,-1,8.2018,10.241715
0,AnnualCrop,5,-1,7.727944,11.090656
0,AnnualCrop,5,-1,8.926053,3.1428251
0,AnnualCrop,6,-1,8.8069935,11.083819
0,AnnualCrop,6,-1,8.452877,11.5619545
0,AnnualCrop,3,-1,8.208804,9.829012
0,AnnualCrop,6,-1,8.442596,10.870342
0,AnnualCrop,6,0,7.71691,11.267859
0,AnnualCrop,6,-1,9.800889,10.409969
0,AnnualCrop,6,0,9.769329,11.427601
0,AnnualCrop,5,-1,7.672504,10.228476
0,AnnualCrop,6,-1,8.654356,10.456242
0,AnnualCrop,6,-1,9.211762,11.513001
0,AnnualCrop,6,-1,8.633563,11.185219
0,AnnualCrop,6,-1,8.439839,11.456173
0,AnnualCrop,6,-1,9.36011,10.583261
0,AnnualCrop,1,-1,8.008637,5.269578
0,AnnualCrop,6,-1,9.365354,10.124238
0,AnnualCrop,6,-1,8.860801,10.896524
0,AnnualCrop,6,-1,8.916811,11.200531
0,AnnualCrop,6,-1,11.198828,10.040604
0,AnnualCrop,6,0,8.827976,11.314656
0,AnnualCrop,6,-1,8.031416,10.9156685
0,AnnualCrop,6,-1,9.682923,10.213799
0,AnnualCrop,6,-1,10.075708,11.079339
0,AnnualCrop,6,-1,9.232964,10.096482
0,AnnualCrop,6,-1,8.6198015,11.609096
0,AnnualCrop,6,-1,9.350107,10.8307295
0,AnnualCrop,1,-1,8.435231,5.311675
0,AnnualCrop,6,-1,7.981916,10.182942
0,AnnualCrop,6,-1,8.734691,10.541597
0,AnnualCrop,6,-1,9.329283,9.205532
0,AnnualCrop,1,-1,7.899715,11.492327
0,AnnualCrop,6,-1,7.7642436,9.653702
0,AnnualCrop,1,-1,8.600047,4.9983435
0,AnnualCrop,6,-1,8.364755,10.228828
0,AnnualCrop,6,-1,8.429838,10.166842
0,AnnualCrop,8,-1,7.2891436,9.340753
0,AnnualCrop,6,-1,8.336674,11.057184
0,AnnualCrop,6,-1,8.41676,10.716329
0,AnnualCrop,6,-1,7.851152,10.615594
0,AnnualCrop,6,-1,9.686972,10.733879
0,AnnualCrop,6,-1,9.570022,10.185855
0,AnnualCrop,6,-1,9.294331,10.855477
0,AnnualCrop,1,-1,7.316974,5.58553
0,AnnualCrop,6,-1,7.744213,10.694142
0,AnnualCrop,6,-1,8.055903,9.829949
0,AnnualCrop,6,-1,9.7318535,10.205867
0,AnnualCrop,6,-1,8.975741,10.195479
0,AnnualCrop,6,-1,8.876709,11.462279
0,AnnualCrop,6,-1,8.913252,10.782911
0,AnnualCrop,3,-1,9.430176,10.85691
0,AnnualCrop,6,-1,10.144161,10.229246
0,AnnualCrop,6,-1,8.9534235,10.804146
0,AnnualCrop,1,-1,6.0951605,2.3867037
0,AnnualCrop,6,-1,10.1116085,10.0976715
0,AnnualCrop,6,-1,9.237215,10.130566
0,AnnualCrop,6,-1,7.773978,10.735105
0,AnnualCrop,6,-1,9.618595,10.449292
0,AnnualCrop,6,-1,7.851082,11.27703
0,AnnualCrop,5,-1,7.663141,9.565971
0,AnnualCrop,6,-1,8.61806,10.389895
0,AnnualCrop,6,-1,8.835689,11.838804
0,AnnualCrop,6,-1,8.008572,10.470767
0,AnnualCrop,6,0,7.902436,10.989136
0,AnnualCrop,6,-1,9.507142,10.093912
0,AnnualCrop,6,0,7.973448,10.9370775
0,AnnualCrop,6,-1,7.86934,10.686306
0,AnnualCrop,6,-1,8.559522,11.849291
0,AnnualCrop,6,-1,9.848322,10.346718
0,AnnualCrop,6,-1,8.612732,10.120096
0,AnnualCrop,6,-1,8.057306,10.601692
0,AnnualCrop,8,-1,9.130688,9.391523
0,AnnualCrop,6,-1,9.332149,11.321451
0,AnnualCrop,6,-1,8.095202,11.407509
0,AnnualCrop,5,-1,7.4624853,9.383192
0,AnnualCrop,6,-1,10.245707,10.133629
0,AnnualCrop,5,-1,9.867291,1.3287916
0,AnnualCrop,6,0,8.298498,11.155039
0,AnnualCrop,6,-1,8.603124,10.724407
0,AnnualCrop,6,-1,8.494191,9.672386
0,AnnualCrop,8,-1,7.2324123,9.26128
0,AnnualCrop,6,-1,8.313566,10.080195
0,AnnualCrop,6,-1,8.728391,11.319178
0,AnnualCrop,6,-1,9.045575,10.227856
0,AnnualCrop,6,0,8.426127,11.706247
0,AnnualCrop,6,0,8.625329,10.56577
0,AnnualCrop,6,-1,9.256745,10.369926
0,AnnualCrop,6,-1,9.858581,10.435329
0,AnnualCrop,6,-1,9.115688,11.091673
0,AnnualCrop,6,0,7.989408,10.938011
0,AnnualCrop,6,-1,8.698514,11.1519375
0,AnnualCrop,6,-1,8.601093,10.258122
0,AnnualCrop,6,0,8.848346,11.735161
0,AnnualCrop,6,-1,8.528234,10.188059
0,AnnualCrop,6,-1,8.193938,11.136337
0,AnnualCrop,6,-1,5.8780956,2.4781985
0,AnnualCrop,6,-1,8.3597555,10.850402
0,AnnualCrop,6,-1,8.353327,11.322939
0,AnnualCrop,6,-1,8.105396,10.915736
0,AnnualCrop,6,-1,8.333336,9.9537735
0,AnnualCrop,6,-1,8.80955,11.7441025
0,AnnualCrop,6,-1,8.311158,10.57842
0,AnnualCrop,6,-1,8.304552,11.128337
0,AnnualCrop,6,0,7.8717914,11.557316
0,AnnualCrop,5,-1,7.32662,9.159643
0,AnnualCrop,8,-1,8.87749,11.591464
0,AnnualCrop,1,-1,8.021362,10.080051
0,AnnualCrop,6,-1,9.146477,11.4185705
0,AnnualCrop,6,-1,8.874912,11.080259
0,AnnualCrop,6,-1,9.449277,10.998324
0,AnnualCrop,6,-1,7.723904,10.78741
0,AnnualCrop,6,-1,9.67263,10.335201
0,AnnualCrop,6,-1,9.787752,10.259825
0,AnnualCrop,6,0,9.391847,11.0315275
0,AnnualCrop,6,-1,8.895554,11.003588
0,AnnualCrop,1,-1,7.437802,10.549582
0,AnnualCrop,6,-1,7.654776,10.778194
0,AnnualCrop,6,-1,8.773385,10.471841
0,AnnualCrop,6,-1,8.17541,10.994709
0,AnnualCrop,6,-1,8.843796,10.744471
0,AnnualCrop,6,-1,8.192062,9.993835
0,AnnualCrop,6,-1,8.299037,9.83529
0,AnnualCrop,6,-1,8.325583,10.594428
0,AnnualCrop,6,-1,8.765659,11.363882
0,AnnualCrop,6,-1,8.223606,9.572832
0,AnnualCrop,6,-1,7.898665,10.27754
0,AnnualCrop,6,-1,8.105244,11.018543
0,AnnualCrop,6,-1,8.664915,10.769096
0,AnnualCrop,6,-1,9.269724,10.627087
0,AnnualCrop,6,-1,8.747101,11.132277
0,AnnualCrop,6,-1,9.387933,10.802146
0,AnnualCrop,6,-1,7.792433,11.0762
0,AnnualCrop,6,-1,9.025918,10.239838
0,AnnualCrop,6,-1,8.463643,10.6929
0,AnnualCrop,6,-1,8.164838,10.510693
0,AnnualCrop,3,-1,10.937656,9.206297
0,AnnualCrop,6,-1,7.880279,11.163022
0,AnnualCrop,6,-1,8.321886,11.755578
0,AnnualCrop,6,-1,9.428532,11.380093
0,AnnualCrop,6,-1,10.363071,10.70177
0,AnnualCrop,5,-1,7.4275203,9.730558
0,AnnualCrop,6,-1,7.5438223,10.983514
0,AnnualCrop,5,-1,9.593467,2.5364263
0,AnnualCrop,6,-1,7.5004497,10.721663
0,AnnualCrop,6,-1,9.516572,11.379506
0,AnnualCrop,6,-1,8.797302,10.941406
0,AnnualCrop,6,-1,9.134188,10.83772
0,AnnualCrop,6,-1,7.4611797,9.4418545
0,AnnualCrop,6,-1,8.189619,10.132825
0,AnnualCrop,8,-1,8.818405,7.8095036
0,AnnualCrop,6,-1,8.558041,10.45678
0,AnnualCrop,6,0,8.965901,11.506248
0,AnnualCrop,6,-1,8.058062,10.036467
0,AnnualCrop,6,-1,8.918975,11.642976
0,AnnualCrop,6,-1,9.544293,10.250521
0,AnnualCrop,6,-1,7.831132,10.737436
0,AnnualCrop,6,-1,9.724772,10.167497
0,AnnualCrop,6,-1,7.953079,10.479533
0,AnnualCrop,6,-1,9.419987,10.840497
0,AnnualCrop,6,0,8.736269,11.604412
0,AnnualCrop,3,-1,9.055198,8.85896
0,AnnualCrop,6,-1,8.261652,10.942052
0,AnnualCrop,6,-1,8.744984,10.467866
0,AnnualCrop,6,-1,9.102824,10.608113
0,AnnualCrop,6,0,8.241197,10.541729
0,AnnualCrop,6,-1,8.702098,11.046289
0,AnnualCrop,6,-1,8.473207,11.078132
0,AnnualCrop,5,-1,7.2128205,9.268578
0,AnnualCrop,6,-1,8.472626,11.085596
0,AnnualCrop,1,-1,7.4469337,10.083846
0,AnnualCrop,6,-1,8.648135,10.6671715
0,AnnualCrop,9,-1,10.431227,9.264632
0,AnnualCrop,3,-1,8.71303,10.394929
0,AnnualCrop,6,-1,8.351943,10.918738
0,AnnualCrop,6,-1,9.743244,10.502237
0,AnnualCrop,6,-1,8.053848,10.197761
0,AnnualCrop,6,-1,7.727844,10.842689
0,AnnualCrop,6,-1,9.297113,9.957953
0,AnnualCrop,6,0,8.642891,10.678288
0,AnnualCrop,6,-1,9.348522,10.392738
0,AnnualCrop,6,0,8.482805,11.338038
0,AnnualCrop,3,-1,9.613201,10.900133
0,AnnualCrop,8,-1,7.264724,9.193168
0,AnnualCrop,1,-1,7.790729,4.281482
0,AnnualCrop,8,-1,8.020081,9.971061
0,AnnualCrop,6,-1,8.473161,10.237993
0,AnnualCrop,6,-1,9.027371,11.139172
0,AnnualCrop,6,-1,8.907211,10.743781
0,AnnualCrop,5,-1,7.6461167,9.341438
0,AnnualCrop,6,-1,7.732187,10.893917
0,AnnualCrop,6,-1,8.882702,10.354375
0,AnnualCrop,6,-1,8.466007,10.875663
0,AnnualCrop,6,-1,8.966966,10.734288
0,AnnualCrop,6,-1,9.044896,10.535569
0,AnnualCrop,6,-1,8.696286,11.010086
0,AnnualCrop,6,-1,9.580706,10.403438
0,AnnualCrop,6,-1,9.42903,11.006689
0,AnnualCrop,6,-1,7.9401164,11.717214
0,AnnualCrop,6,-1,8.251273,11.082649
0,AnnualCrop,6,-1,8.709251,11.242015
0,AnnualCrop,6,-1,8.41546,11.236871
0,AnnualCrop,3,-1,10.835112,9.921758
0,AnnualCrop,6,-1,9.088631,11.311603
0,AnnualCrop,6,-1,7.650158,10.817958
0,AnnualCrop,6,-1,9.37689,10.1304865
0,AnnualCrop,6,-1,9.720636,10.4689045
0,AnnualCrop,6,-1,9.887451,10.58878
0,AnnualCrop,6,-1,8.260426,10.960917
0,AnnualCrop,8,-1,8.052875,6.4737973
0,AnnualCrop,6,-1,8.897259,11.487837
0,AnnualCrop,6,-1,8.806944,11.222564
0,AnnualCrop,6,-1,8.365676,10.755947
0,AnnualCrop,1,-1,9.128983,10.113308
0,AnnualCrop,6,-1,8.8527,11.350546
0,AnnualCrop,6,-1,9.156875,11.388643
0,AnnualCrop,6,0,8.532827,11.804953
0,AnnualCrop,6,-1,9.253909,11.19101
0,AnnualCrop,6,-1,8.588891,10.571576
0,AnnualCrop,6,-1,9.151233,10.423634
0,AnnualCrop,6,-1,7.5501018,10.983939
0,AnnualCrop,6,-1,9.156106,11.527711
0,AnnualCrop,6,-1,8.464737,10.650043
0,AnnualCrop,6,-1,7.8222766,10.502011
0,AnnualCrop,8,-1,8.770608,7.1678042
0,AnnualCrop,6,-1,8.890849,10.243582
0,AnnualCrop,6,-1,8.242482,10.603152
0,AnnualCrop,6,-1,9.160047,10.581751
0,AnnualCrop,6,-1,8.272264,11.067527
0,AnnualCrop,6,-1,9.094581,10.477797
0,AnnualCrop,6,-1,8.860308,10.852645
0,AnnualCrop,6,-1,8.413756,10.576744
0,AnnualCrop,6,-1,9.32154,10.207263
0,AnnualCrop,6,-1,8.193881,10.057633
0,AnnualCrop,6,-1,9.303477,10.413975
0,AnnualCrop,6,-1,9.393646,10.211093
0,AnnualCrop,6,-1,8.194742,11.242213
0,AnnualCrop,6,-1,10.227369,10.886654
0,AnnualCrop,6,-1,8.605737,11.076319
0,AnnualCrop,6,-1,7.9447227,10.265548
0,AnnualCrop,6,-1,8.637266,11.40484
0,AnnualCrop,6,0,7.911098,11.69106
0,AnnualCrop,6,-1,9.487723,9.923539
0,AnnualCrop,6,0,8.5889435,11.652718
0,AnnualCrop,6,-1,7.4884415,10.405491
0,AnnualCrop,6,-1,8.30952,11.514229
0,AnnualCrop,6,-1,7.774375,10.683449
0,AnnualCrop,6,-1,7.957805,10.406345
0,AnnualCrop,6,0,7.719809,11.432544
0,AnnualCrop,5,-1,7.260722,9.257067
0,AnnualCrop,6,-1,9.2631645,11.037931
0,AnnualCrop,6,-1,9.678762,11.007284
0,AnnualCrop,6,-1,10.519312,9.539693
0,AnnualCrop,6,-1,8.188676,11.234754
0,AnnualCrop,6,-1,8.554435,11.50324
0,AnnualCrop,6,-1,9.641265,10.58519
0,AnnualCrop,6,-1,9.559547,10.279831
0,AnnualCrop,1,-1,7.633964,6.080336
0,AnnualCrop,5,-1,7.26592,9.076041
0,AnnualCrop,6,0,8.81515,11.658248
0,AnnualCrop,5,-1,7.7186413,9.435639
0,AnnualCrop,6,-1,9.252318,11.069555
0,AnnualCrop,6,-1,8.973202,10.098482
0,AnnualCrop,6,-1,8.488576,10.061708
0,AnnualCrop,6,-1,8.382367,10.827666
0,AnnualCrop,6,0,8.096895,11.068687
0,AnnualCrop,6,-1,8.1773405,10.351636
0,AnnualCrop,6,-1,9.066079,11.72342
0,AnnualCrop,6,-1,8.904988,10.444987
0,AnnualCrop,6,-1,8.306804,10.453578
0,AnnualCrop,1,-1,8.85006,7.4459653
0,AnnualCrop,6,-1,8.561245,10.800009
0,AnnualCrop,6,0,8.860216,11.484775
0,AnnualCrop,6,0,8.731277,11.374148
0,AnnualCrop,6,-1,8.917384,10.3006
0,AnnualCrop,1,-1,8.280787,4.67077
0,AnnualCrop,6,-1,9.576579,10.8763485
0,AnnualCrop,6,-1,8.677755,11.480334
0,AnnualCrop,6,-1,8.803941,10.710713
0,AnnualCrop,6,-1,8.632992,10.513944
0,AnnualCrop,6,-1,8.732771,11.722115
0,AnnualCrop,6,-1,8.40099,10.613341
0,AnnualCrop,5,-1,8.162141,5.0534625
0,AnnualCrop,6,-1,8.036616,10.2796135
0,AnnualCrop,7,-1,8.179329,8.320759
0,AnnualCrop,6,-1,8.195768,10.460141
0,AnnualCrop,6,-1,7.9550786,10.551361
0,AnnualCrop,6,-1,8.838198,11.460784
0,AnnualCrop,3,-1,11.074171,9.86184
0,AnnualCrop,1,-1,7.907887,4.8691063
0,AnnualCrop,6,-1,7.679123,11.157634
0,AnnualCrop,6,-1,8.181579,11.002259
0,AnnualCrop,6,-1,7.9184456,10.321955
0,AnnualCrop,6,-1,7.9574,11.117283
0,AnnualCrop,6,-1,8.424497,10.609616
0,AnnualCrop,6,-1,8.20855,10.9738035
0,AnnualCrop,6,-1,9.265197,10.947504
0,AnnualCrop,6,-1,8.801238,10.3821125
0,AnnualCrop,6,-1,8.232934,9.931264
0,AnnualCrop,6,-1,8.473219,10.786854
0,AnnualCrop,6,-1,8.355424,10.621369
0,AnnualCrop,6,-1,7.9332805,10.757108
0,AnnualCrop,6,-1,9.028426,11.63505
0,AnnualCrop,6,0,7.862333,11.661367
0,AnnualCrop,6,-1,7.869453,10.316032
0,AnnualCrop,6,-1,8.139779,11.414699
0,AnnualCrop,6,-1,8.242039,10.321292
0,AnnualCrop,6,-1,9.559421,10.171562
0,AnnualCrop,6,-1,9.756252,10.011619
0,AnnualCrop,6,0,8.593826,10.869856
0,AnnualCrop,6,-1,7.853995,11.387865
0,AnnualCrop,6,-1,9.489226,10.856933
0,AnnualCrop,6,-1,9.812854,11.447698
0,AnnualCrop,6,-1,8.941547,11.536904
0,AnnualCrop,6,-1,8.107141,10.9389925
0,AnnualCrop,6,-1,8.290379,10.665956
0,AnnualCrop,6,-1,8.176843,9.9277
0,AnnualCrop,6,-1,9.383709,10.255967
0,AnnualCrop,6,-1,8.992527,11.333249
0,AnnualCrop,6,-1,8.703103,11.015955
0,AnnualCrop,6,-1,9.025395,11.28012
0,AnnualCrop,6,-1,8.1597595,10.678825
0,AnnualCrop,6,0,8.605027,11.453105
0,AnnualCrop,6,-1,9.80402,10.31329
0,AnnualCrop,6,-1,8.185444,11.1708975
0,AnnualCrop,6,-1,9.267321,10.4302225
0,AnnualCrop,2,-1,7.3422203,10.327807
0,AnnualCrop,6,-1,8.042823,11.18168
0,AnnualCrop,6,-1,7.9006615,10.538834
0,AnnualCrop,6,-1,9.384608,10.919065
0,AnnualCrop,6,0,8.611756,11.408903
0,AnnualCrop,6,-1,9.684631,10.20537
0,AnnualCrop,6,-1,8.295537,10.660069
0,AnnualCrop,6,-1,10.295062,10.912723
0,AnnualCrop,6,-1,8.618213,10.955792
0,AnnualCrop,5,-1,8.545752,3.5595922
0,AnnualCrop,6,-1,7.988049,11.020052
0,AnnualCrop,6,-1,7.7972717,10.585107
0,AnnualCrop,5,-1,7.834258,9.599982
0,AnnualCrop,6,-1,8.365304,11.051063
0,AnnualCrop,6,-1,9.484478,10.870123
0,AnnualCrop,6,-1,8.18511,9.90047
0,AnnualCrop,6,-1,8.219712,11.239197
0,AnnualCrop,5,-1,7.6670895,9.395381
0,AnnualCrop,6,-1,8.030269,11.037671
0,AnnualCrop,6,-1,8.035902,11.584104
0,AnnualCrop,6,-1,8.946211,9.941256
0,AnnualCrop,6,-1,8.296601,10.252396
0,AnnualCrop,6,-1,9.133669,11.6302595
0,AnnualCrop,6,-1,9.069135,11.329155
0,AnnualCrop,6,-1,8.3310995,10.959194
0,AnnualCrop,5,-1,7.2429776,9.202445
0,AnnualCrop,5,-1,8.297896,4.8861356
0,AnnualCrop,6,-1,9.104249,10.737546
0,AnnualCrop,6,-1,10.046542,9.499074
0,AnnualCrop,6,-1,9.198834,11.551474
0,AnnualCrop,5,-1,7.7214065,9.53521
0,AnnualCrop,6,-1,7.6386747,10.937761
0,AnnualCrop,6,-1,7.9661555,10.825493
0,AnnualCrop,1,-1,8.892415,6.8707047
0,AnnualCrop,6,-1,9.414786,10.242285
0,AnnualCrop,6,-1,8.716651,11.306945
0,AnnualCrop,6,-1,8.965029,10.741762
0,AnnualCrop,6,-1,10.05206,10.963369
0,AnnualCrop,6,-1,8.811385,9.978143
0,AnnualCrop,6,-1,9.779321,10.41608
0,AnnualCrop,6,-1,8.196207,11.304274
0,AnnualCrop,6,-1,8.055427,10.254306
0,AnnualCrop,6,-1,8.671035,10.147548
0,AnnualCrop,6,-1,10.324199,10.595612
0,AnnualCrop,6,-1,7.9715405,10.801488
0,AnnualCrop,6,-1,8.331093,11.676064
0,AnnualCrop,6,0,9.160888,11.618946
0,AnnualCrop,6,-1,8.486841,10.383388
0,AnnualCrop,6,0,7.9973054,10.887986
0,AnnualCrop,6,-1,8.563858,11.030867
0,AnnualCrop,6,-1,8.55948,11.359281
0,AnnualCrop,6,-1,8.1572895,10.575898
0,AnnualCrop,6,-1,7.9286375,10.267913
0,AnnualCrop,6,-1,9.480251,10.679553
0,AnnualCrop,6,-1,10.280528,10.919377
0,AnnualCrop,6,-1,9.432717,11.327381
0,AnnualCrop,6,-1,8.175675,10.567468
0,AnnualCrop,6,-1,8.884605,8.007436
0,AnnualCrop,6,-1,8.217267,10.881119
0,AnnualCrop,6,-1,8.164399,11.039517
0,AnnualCrop,3,-1,8.563783,9.594738
0,AnnualCrop,6,-1,8.695372,11.59304
0,AnnualCrop,6,-1,8.377309,10.749951
0,AnnualCrop,6,-1,8.030181,10.673461
0,AnnualCrop,8,-1,10.163725,9.429843
0,AnnualCrop,6,-1,8.255132,10.386034
0,AnnualCrop,8,-1,8.6284485,9.290251
0,AnnualCrop,6,0,9.82438,11.475719
0,AnnualCrop,6,-1,8.619922,10.021436
0,AnnualCrop,6,-1,8.7127,10.832877
0,AnnualCrop,6,-1,9.004223,11.276096
0,AnnualCrop,6,-1,9.771339,10.303202
0,AnnualCrop,6,-1,8.345873,11.107315
0,AnnualCrop,6,-1,8.359329,10.241157
0,AnnualCrop,6,-1,9.845701,11.495466
0,AnnualCrop,6,-1,9.009062,11.396861
0,AnnualCrop,6,-1,8.020789,11.607819
0,AnnualCrop,6,-1,8.133354,10.335324
0,AnnualCrop,6,-1,8.54926,9.92751
0,AnnualCrop,6,-1,8.030424,9.872729
0,AnnualCrop,6,0,8.430107,11.812072
0,AnnualCrop,6,-1,8.38268,11.295178
0,AnnualCrop,6,0,8.829122,11.609627
0,AnnualCrop,1,-1,7.888486,10.301835
0,AnnualCrop,6,-1,9.161101,10.903395
0,AnnualCrop,6,0,8.039326,11.765504
0,AnnualCrop,6,-1,7.6523466,10.840346
0,AnnualCrop,5,-1,7.2718515,9.311329
0,AnnualCrop,6,-1,7.652988,10.972747
0,AnnualCrop,6,0,8.61051,10.866494
0,AnnualCrop,6,-1,8.380787,10.349356
0,AnnualCrop,6,-1,8.458447,10.269526
0,AnnualCrop,6,-1,7.9540644,10.556454
0,AnnualCrop,6,-1,10.050409,10.484386
0,AnnualCrop,6,-1,7.771701,9.890043
0,AnnualCrop,6,-1,10.260251,10.929591
0,AnnualCrop,6,-1,8.682825,10.236282
0,AnnualCrop,6,-1,8.114339,10.80924
0,AnnualCrop,6,-1,8.04855,10.373454
0,AnnualCrop,6,-1,8.128061,11.262357
0,AnnualCrop,6,-1,8.236754,10.124011
0,AnnualCrop,6,-1,9.083891,11.60963
0,AnnualCrop,6,-1,8.956915,11.443397
0,AnnualCrop,6,-1,9.803075,10.121088
0,AnnualCrop,1,-1,7.4976273,6.2385535
0,AnnualCrop,6,-1,9.286938,11.015491
0,AnnualCrop,1,-1,7.5841784,7.729733
0,AnnualCrop,6,-1,9.020497,11.761626
0,AnnualCrop,6,0,8.832407,11.670402
0,AnnualCrop,6,-1,10.166729,10.876309
0,AnnualCrop,4,-1,14.93792,5.608452
0,AnnualCrop,6,-1,7.831376,9.97601
0,AnnualCrop,5,-1,8.159804,3.4958034
0,AnnualCrop,6,-1,8.532706,11.129777
0,AnnualCrop,6,-1,8.246723,11.10614
0,AnnualCrop,8,-1,7.285432,9.084024
0,AnnualCrop,5,-1,7.2890763,9.3167
0,AnnualCrop,6,-1,8.932093,11.509793
0,AnnualCrop,6,-1,7.7001114,10.645955
0,AnnualCrop,6,-1,8.090359,9.7758045
0,AnnualCrop,6,-1,8.218643,10.7254505
0,AnnualCrop,6,-1,8.727003,10.673484
0,AnnualCrop,6,-1,8.54336,10.506259
0,AnnualCrop,7,-1,10.542141,0.90011364
0,AnnualCrop,6,-1,9.411461,10.318807
0,AnnualCrop,6,-1,8.180851,10.240167
0,AnnualCrop,5,-1,7.586079,9.436136
0,AnnualCrop,6,-1,9.408103,11.0418215
0,AnnualCrop,6,-1,9.478542,11.012161
0,AnnualCrop,6,-1,9.544922,10.413265
0,AnnualCrop,6,-1,8.156167,10.386765
0,AnnualCrop,3,-1,11.498022,9.315535
0,AnnualCrop,6,0,8.176737,11.012253
0,AnnualCrop,6,0,9.613881,11.366003
0,AnnualCrop,6,-1,8.668257,11.285533
0,AnnualCrop,6,-1,9.496013,11.379744
0,AnnualCrop,6,-1,9.699038,10.693306
0,AnnualCrop,6,-1,7.913522,11.589001
0,AnnualCrop,6,-1,8.403974,10.530904
0,AnnualCrop,6,-1,8.76893,11.633961
0,AnnualCrop,6,-1,9.137609,11.025389
0,AnnualCrop,6,-1,8.12811,11.742489
0,AnnualCrop,6,-1,8.564051,11.362137
0,AnnualCrop,6,-1,8.545721,11.21849
0,AnnualCrop,6,-1,8.611405,9.626102
0,AnnualCrop,6,-1,9.930452,10.370903
0,AnnualCrop,6,-1,8.308108,10.89304
0,AnnualCrop,6,0,8.334617,11.322674
0,AnnualCrop,6,-1,8.872416,11.423514
0,AnnualCrop,6,-1,9.502394,11.347751
0,AnnualCrop,6,-1,8.59699,10.582735
0,AnnualCrop,6,-1,8.270546,9.970306
0,AnnualCrop,6,-1,9.484279,10.291719
0,AnnualCrop,6,-1,9.389772,10.234635
1,Forest,0,-1,6.9971495,1.3489151
1,Forest,0,2,6.326611,0.69459695
1,Forest,0,-1,7.1469784,1.1876135
1,Forest,0,-1,6.906637,1.5250927
1,Forest,0,-1,6.387012,1.3555264
1,Forest,0,-1,6.240212,1.8724635
1,Forest,0,-1,6.506458,2.1311784
1,Forest,0,-1,6.1334844,1.4816097
1,Forest,5,-1,6.9145293,2.0125983
1,Forest,0,-1,7.441359,2.1983924
1,Forest,0,-1,6.2888966,1.9336733
1,Forest,0,-1,6.8455687,0.8712372
1,Forest,0,-1,7.0848064,2.6073327
1,Forest,5,-1,7.5669847,2.483949
1,Forest,0,-1,6.142372,2.017747
1,Forest,0,2,6.1596093,0.3363088
